# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 51.897, -2.050 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC, missing in binary flag
# {"units": {"time": "UTC", "local_time": "Europe/London", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC", "missing": "binary flag"}, "params": {"local_time": true, "header": true, "lat": "51.8971", "lon": "-2.0501", "date_from": "2015-01-01", "date_to": "2015-12-31", "dataset": "sarah", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015-10-12 18:00,2015-10-12 19:00,0,0,0,9.720,0
2015-10-12 19:00,2015-10-12 20:00,0,0,0,8.952,0
2015-10-12 20:00,2015-10-12 21:00,0,0,0,8.027,0
2015-10-12 21:00,2015-10-12 22:00,0,0,0,6.950,0
2015-10-12 22:00,2015-10-12 23:00,0,0,0,5.973,0
2015-10-12 23:00,2015-10-13 00:00,0,0,0,5.623,0
2015-10-13 00:00,2015-10-13 01:00,0,0,0,5.574,0
2015-10-13 01:00,2015-10-13 02:00,0,0,0,5.804,0
2015-10-13 02:00,2015-10-13 03:00,0,0,0,6.037,0
2015-10-13 03:00,2015-10-13 04:00,0,0,0,6.017,0
2015-10-13 04:00,2015-10-13 05:00,0,0,0,5.962,0
2015-10-13 05:00,2015-10-13 06:00,0,0,0,5.746,0
2015-10-13 06:00,2015-10-13 07:00,0,0,0,5.596,0
2015-10-13 07:00,2015-10-13 08:00,0.099,0.094,0.025,5.723,0
2015-10-13 08:00,2015-10-13 09:00,0.273,0.237,0.067,6.834,0
2015-10-13 09:00,2015-10-13 10:00,0.332,0.240,0.132,8.946,0
2015-10-13 10:00,2015-10-13 11:00,0.548,0.511,0.122,10.958,0
2015-10-13 11:00,2015-10-13 12:00,0.420,0.341,0.140,12.157,0
2015-10-13 12:00,2015-10-13 13:00,0.063,0,0.084,12.760,0
2015-10-13 13:00,2015-10-13 14:00,0.085,0.003,0.105,13.079,0
2015-10-13 14:00,2015-10-13 15:00,0.096,0.015,0.105,13.008,0
2015-10-13 15:00,2015-10-13 16:00,0.123,0.029,0.120,12.385,0
2015-10-13 16:00,2015-10-13 17:00,0.042,0.009,0.051,11.233,0
2015-10-13 17:00,2015-10-13 18:00,0.002,0.002,0.008,9.230,0
2015-10-13 18:00,2015-10-13 19:00,0,0,0,8.228,0
2015-10-13 19:00,2015-10-13 20:00,0,0,0,7.200,0
2015-10-13 20:00,2015-10-13 21:00,0,0,0,6.034,0
2015-10-13 21:00,2015-10-13 22:00,0,0,0,5.101,0
2015-10-13 22:00,2015-10-13 23:00,0,0,0,4.471,0
2015-10-13 23:00,2015-10-14 00:00,0,0,0,3.972,0
2015-10-14 00:00,2015-10-14 01:00,0,0,0,3.507,0
2015-10-14 01:00,2015-10-14 02:00,0,0,0,3.463,0
2015-10-14 02:00,2015-10-14 03:00,0,0,0,3.629,0
2015-10-14 03:00,2015-10-14 04:00,0,0,0,3.850,0
2015-10-14 04:00,2015-10-14 05:00,0,0,0,3.851,0
2015-10-14 05:00,2015-10-14 06:00,0,0,0,3.799,0
2015-10-14 06:00,2015-10-14 07:00,0,0,0,3.890,0
2015-10-14 07:00,2015-10-14 08:00,0.089,0.083,0.026,4.491,0
2015-10-14 08:00,2015-10-14 09:00,0.305,0.284,0.054,6.027,0
2015-10-14 09:00,2015-10-14 10:00,0.482,0.467,0.077,8.384,0
2015-10-14 10:00,2015-10-14 11:00,0.579,0.564,0.107,10.493,0
2015-10-14 11:00,2015-10-14 12:00,0.549,0.472,0.165,11.682,0
2015-10-14 12:00,2015-10-14 13:00,0.365,0.197,0.219,12.344,0
2015-10-14 13:00,2015-10-14 14:00,0.140,0.010,0.157,12.545,0
2015-10-14 14:00,2015-10-14 15:00,0.073,0.003,0.092,12.452,0
2015-10-14 15:00,2015-10-14 16:00,0.128,0.044,0.110,11.940,0
2015-10-14 16:00,2015-10-14 17:00,0.029,0.005,0.040,10.889,0
2015-10-14 17:00,2015-10-14 18:00,0.002,0.002,0.007,8.920,0
2015-10-14 18:00,2015-10-14 19:00,0,0,0,8.200,0
2015-10-14 19:00,2015-10-14 20:00,0,0,0,7.678,0
2015-10-14 20:00,2015-10-14 21:00,0,0,0,7.049,0
2015-10-14 21:00,2015-10-14 22:00,0,0,0,6.446,0
2015-10-14 22:00,2015-10-14 23:00,0,0,0,6.196,0
2015-10-14 23:00,2015-10-15 00:00,0,0,0,6.229,0
2015-10-15 00:00,2015-10-15 01:00,0,0,0,6.238,0
2015-10-15 01:00,2015-10-15 02:00,0,0,0,6.001,0
2015-10-15 02:00,2015-10-15 03:00,0,0,0,5.766,0
2015-10-15 03:00,2015-10-15 04:00,0,0,0,5.720,0
2015-10-15 04:00,2015-10-15 05:00,0,0,0,5.807,0
2015-10-15 05:00,2015-10-15 06:00,0,0,0,5.912,0
2015-10-15 06:00,2015-10-15 07:00,0,0,0,5.993,0
2015-10-15 07:00,2015-10-15 08:00,0.083,0.079,0.024,6.232,0
2015-10-15 08:00,2015-10-15 09:00,0.159,0.104,0.079,6.972,0
2015-10-15 09:00,2015-10-15 10:00,0.082,0.013,0.089,8.269,0
2015-10-15 10:00,2015-10-15 11:00,0.101,0.003,0.121,10.027,0
2015-10-15 11:00,2015-10-15 12:00,0.093,0.001,0.116,11.702,0
2015-10-15 12:00,2015-10-15 13:00,0.110,0.034,0.101,12.470,0
2015-10-15 13:00,2015-10-15 14:00,0.195,0.056,0.170,12.626,0
2015-10-15 14:00,2015-10-15 15:00,0.029,0,0.045,12.517,0
2015-10-15 15:00,2015-10-15 16:00,0.077,0.014,0.085,12.147,0
2015-10-15 16:00,2015-10-15 17:00,0.051,0.014,0.056,11.085,0
2015-10-15 17:00,2015-10-15 18:00,0.001,0.001,0.006,8.958,0
2015-10-15 18:00,2015-10-15 19:00,0,0,0,8.258,0
2015-10-15 19:00,2015-10-15 20:00,0,0,0,7.815,0
2015-10-15 20:00,2015-10-15 21:00,0,0,0,7.554,0
2015-10-15 21:00,2015-10-15 22:00,0,0,0,7.251,0
2015-10-15 22:00,2015-10-15 23:00,0,0,0,6.873,0
2015-10-15 23:00,2015-10-16 00:00,0,0,0,6.606,0
2015-10-16 00:00,2015-10-16 01:00,0,0,0,6.603,0
2015-10-16 01:00,2015-10-16 02:00,0,0,0,6.650,0
2015-10-16 02:00,2015-10-16 03:00,0,0,0,6.663,0
2015-10-16 03:00,2015-10-16 04:00,0,0,0,6.521,0
2015-10-16 04:00,2015-10-16 05:00,0,0,0,6.518,0
2015-10-16 05:00,2015-10-16 06:00,0,0,0,6.548,0
2015-10-16 06:00,2015-10-16 07:00,0,0,0,6.563,0
2015-10-16 07:00,2015-10-16 08:00,0.019,0.007,0.026,6.901,0
2015-10-16 08:00,2015-10-16 09:00,0.060,0.009,0.070,8.123,0
2015-10-16 09:00,2015-10-16 10:00,0.104,0.015,0.112,9.553,0
2015-10-16 10:00,2015-10-16 11:00,0.057,0,0.077,11.223,0
2015-10-16 11:00,2015-10-16 12:00,0.082,0.001,0.104,12.519,0
2015-10-16 12:00,2015-10-16 13:00,0.053,0,0.073,12.916,0
2015-10-16 13:00,2015-10-16 14:00,0.051,0,0.070,12.993,0
2015-10-16 14:00,2015-10-16 15:00,0.058,0,0.079,12.633,0
2015-10-16 15:00,2015-10-16 16:00,0.074,0.008,0.087,12.079,0
2015-10-16 16:00,2015-10-16 17:00,0.028,0.004,0.040,11.304,0
2015-10-16 17:00,2015-10-16 18:00,0,0.001,0.005,10.307,0
2015-10-16 18:00,2015-10-16 19:00,0,0,0,9.602,0
2015-10-16 19:00,2015-10-16 20:00,0,0,0,8.936,0
2015-10-16 20:00,2015-10-16 21:00,0,0,0,8.362,0
2015-10-16 21:00,2015-10-16 22:00,0,0,0,7.937,0
2015-10-16 22:00,2015-10-16 23:00,0,0,0,7.673,0
2015-10-16 23:00,2015-10-17 00:00,0,0,0,7.564,0
2015-10-17 00:00,2015-10-17 01:00,0,0,0,7.401,0
2015-10-17 01:00,2015-10-17 02:00,0,0,0,7.127,0
2015-10-17 02:00,2015-10-17 03:00,0,0,0,6.798,0
2015-10-17 03:00,2015-10-17 04:00,0,0,0,6.788,0
2015-10-17 04:00,2015-10-17 05:00,0,0,0,6.873,0
2015-10-17 05:00,2015-10-17 06:00,0,0,0,6.995,0
2015-10-17 06:00,2015-10-17 07:00,0,0,0,7.005,0
2015-10-17 07:00,2015-10-17 08:00,0.015,0.005,0.023,7.342,0
2015-10-17 08:00,2015-10-17 09:00,0.055,0.007,0.067,8.416,0
2015-10-17 09:00,2015-10-17 10:00,0.058,0.001,0.077,9.868,0
2015-10-17 10:00,2015-10-17 11:00,0.076,0,0.097,11.116,0
2015-10-17 11:00,2015-10-17 12:00,0.134,0.013,0.147,12.163,0
2015-10-17 12:00,2015-10-17 13:00,0.121,0.013,0.133,12.627,0
2015-10-17 13:00,2015-10-17 14:00,0.063,0,0.084,12.790,0
2015-10-17 14:00,2015-10-17 15:00,0.042,0,0.061,12.599,0
2015-10-17 15:00,2015-10-17 16:00,0.117,0.053,0.090,12.098,0
2015-10-17 16:00,2015-10-17 17:00,0.081,0.042,0.061,11.169,0
2015-10-17 17:00,2015-10-17 18:00,0,0,0.004,9.581,0
2015-10-17 18:00,2015-10-17 19:00,0,0,0,9.052,0
2015-10-17 19:00,2015-10-17 20:00,0,0,0,8.813,0
2015-10-17 20:00,2015-10-17 21:00,0,0,0,8.448,0
2015-10-17 21:00,2015-10-17 22:00,0,0,0,8.130,0
2015-10-17 22:00,2015-10-17 23:00,0,0,0,7.922,0
2015-10-17 23:00,2015-10-18 00:00,0,0,0,7.793,0
2015-10-18 00:00,2015-10-18 01:00,0,0,0,7.557,0
2015-10-18 01:00,2015-10-18 02:00,0,0,0,7.438,0
2015-10-18 02:00,2015-10-18 03:00,0,0,0,7.432,0
2015-10-18 03:00,2015-10-18 04:00,0,0,0,7.512,0
2015-10-18 04:00,2015-10-18 05:00,0,0,0,7.655,0
2015-10-18 05:00,2015-10-18 06:00,0,0,0,7.704,0
2015-10-18 06:00,2015-10-18 07:00,0,0,0,7.672,0
2015-10-18 07:00,2015-10-18 08:00,0.019,0.012,0.022,8.155,0
2015-10-18 08:00,2015-10-18 09:00,0.044,0.003,0.059,9.314,0
2015-10-18 09:00,2015-10-18 10:00,0.051,0,0.070,10.759,0
2015-10-18 10:00,2015-10-18 11:00,0.154,0.064,0.117,12.003,0
2015-10-18 11:00,2015-10-18 12:00,0.262,0.106,0.194,12.991,0
2015-10-18 12:00,2015-10-18 13:00,0.119,0.027,0.118,13.681,0
2015-10-18 13:00,2015-10-18 14:00,0.044,0,0.064,13.832,0
2015-10-18 14:00,2015-10-18 15:00,0.041,0,0.060,13.504,0
2015-10-18 15:00,2015-10-18 16:00,0.052,0.001,0.071,13.051,0
2015-10-18 16:00,2015-10-18 17:00,0.013,0,0.025,11.865,0
2015-10-18 17:00,2015-10-18 18:00,0,0,0.001,10.053,0
2015-10-18 18:00,2015-10-18 19:00,0,0,0,9.563,0
2015-10-18 19:00,2015-10-18 20:00,0,0,0,9.241,0
2015-10-18 20:00,2015-10-18 21:00,0,0,0,8.647,0
2015-10-18 21:00,2015-10-18 22:00,0,0,0,7.780,0
2015-10-18 22:00,2015-10-18 23:00,0,0,0,7.270,0
2015-10-18 23:00,2015-10-19 00:00,0,0,0,7.016,0
2015-10-19 00:00,2015-10-19 01:00,0,0,0,7.046,0
2015-10-19 01:00,2015-10-19 02:00,0,0,0,7.389,0
2015-10-19 02:00,2015-10-19 03:00,0,0,0,7.803,0
2015-10-19 03:00,2015-10-19 04:00,0,0,0,8.011,0
2015-10-19 04:00,2015-10-19 05:00,0,0,0,8.020,0
2015-10-19 05:00,2015-10-19 06:00,0,0,0,7.877,0
2015-10-19 06:00,2015-10-19 07:00,0,0,0,7.575,0
2015-10-19 07:00,2015-10-19 08:00,0.014,0.006,0.021,7.828,0
2015-10-19 08:00,2015-10-19 09:00,0.057,0.012,0.064,9.055,0
2015-10-19 09:00,2015-10-19 10:00,0.065,0.002,0.083,10.564,0
2015-10-19 10:00,2015-10-19 11:00,0.115,0.006,0.134,11.937,0
2015-10-19 11:00,2015-10-19 12:00,0.143,0.011,0.160,13.125,0
2015-10-19 12:00,2015-10-19 13:00,0.128,0.004,0.151,13.689,0
2015-10-19 13:00,2015-10-19 14:00,0.089,0.001,0.112,13.654,0
2015-10-19 14:00,2015-10-19 15:00,0.066,0.001,0.087,13.400,0
2015-10-19 15:00,2015-10-19 16:00,0.086,0.016,0.094,12.881,0
2015-10-19 16:00,2015-10-19 17:00,0.036,0.009,0.045,11.592,0
2015-10-19 17:00,2015-10-19 18:00,0,0,0.003,10.167,0
2015-10-19 18:00,2015-10-19 19:00,0,0,0,9.708,0
2015-10-19 19:00,2015-10-19 20:00,0,0,0,9.183,0
2015-10-19 20:00,2015-10-19 21:00,0,0,0,8.681,0
2015-10-19 21:00,2015-10-19 22:00,0,0,0,8.410,0
2015-10-19 22:00,2015-10-19 23:00,0,0,0,8.065,0
2015-10-19 23:00,2015-10-20 00:00,0,0,0,7.654,0
2015-10-20 00:00,2015-10-20 01:00,0,0,0,7.422,0
2015-10-20 01:00,2015-10-20 02:00,0,0,0,6.886,0
2015-10-20 02:00,2015-10-20 03:00,0,0,0,6.087,0
2015-10-20 03:00,2015-10-20 04:00,0,0,0,5.622,0
2015-10-20 04:00,2015-10-20 05:00,0,0,0,5.545,0
2015-10-20 05:00,2015-10-20 06:00,0,0,0,6.123,0
2015-10-20 06:00,2015-10-20 07:00,0,0,0,6.579,0
2015-10-20 07:00,2015-10-20 08:00,0.020,0.012,0.022,7.002,0
2015-10-20 08:00,2015-10-20 09:00,0.168,0.118,0.075,8.441,0
2015-10-20 09:00,2015-10-20 10:00,0.397,0.355,0.094,10.118,0
2015-10-20 10:00,2015-10-20 11:00,0.579,0.587,0.087,11.501,0
2015-10-20 11:00,2015-10-20 12:00,0.635,0.649,0.105,12.563,0
2015-10-20 12:00,2015-10-20 13:00,0.619,0.608,0.127,13.234,0
2015-10-20 13:00,2015-10-20 14:00,0.550,0.506,0.138,13.498,0
2015-10-20 14:00,2015-10-20 15:00,0.350,0.248,0.153,13.500,0
2015-10-20 15:00,2015-10-20 16:00,0.127,0.047,0.106,12.669,0
2015-10-20 16:00,2015-10-20 17:00,0.078,0.055,0.045,10.985,0
2015-10-20 17:00,2015-10-20 18:00,0.003,0.006,0.005,9.730,0
2015-10-20 18:00,2015-10-20 19:00,0,0,0,9.135,0
2015-10-20 19:00,2015-10-20 20:00,0,0,0,8.882,0
2015-10-20 20:00,2015-10-20 21:00,0,0,0,8.913,0
2015-10-20 21:00,2015-10-20 22:00,0,0,0,8.851,0
2015-10-20 22:00,2015-10-20 23:00,0,0,0,8.653,0
2015-10-20 23:00,2015-10-21 00:00,0,0,0,8.661,0
2015-10-21 00:00,2015-10-21 01:00,0,0,0,8.814,0
2015-10-21 01:00,2015-10-21 02:00,0,0,0,9.201,0
2015-10-21 02:00,2015-10-21 03:00,0,0,0,9.528,0
2015-10-21 03:00,2015-10-21 04:00,0,0,0,9.716,0
2015-10-21 04:00,2015-10-21 05:00,0,0,0,9.828,0
2015-10-21 05:00,2015-10-21 06:00,0,0,0,9.917,0
2015-10-21 06:00,2015-10-21 07:00,0,0,0,10.050,0
2015-10-21 07:00,2015-10-21 08:00,0,0,0.006,10.309,0
2015-10-21 08:00,2015-10-21 09:00,0.007,0,0.017,10.802,0
2015-10-21 09:00,2015-10-21 10:00,0.026,0,0.042,11.550,0
2015-10-21 10:00,2015-10-21 11:00,0.074,0.002,0.094,12.556,0
2015-10-21 11:00,2015-10-21 12:00,0.184,0.057,0.158,13.913,0
2015-10-21 12:00,2015-10-21 13:00,0.186,0.040,0.179,15.374,0
2015-10-21 13:00,2015-10-21 14:00,0.282,0.146,0.181,16.251,0
2015-10-21 14:00,2015-10-21 15:00,0.078,0.004,0.098,16.449,0
2015-10-21 15:00,2015-10-21 16:00,0.076,0.011,0.088,16.090,0
2015-10-21 16:00,2015-10-21 17:00,0.023,0.003,0.035,14.834,0
2015-10-21 17:00,2015-10-21 18:00,0,0,0.002,12.963,0
2015-10-21 18:00,2015-10-21 19:00,0,0,0,12.446,0
2015-10-21 19:00,2015-10-21 20:00,0,0,0,11.976,0
2015-10-21 20:00,2015-10-21 21:00,0,0,0,11.644,0
2015-10-21 21:00,2015-10-21 22:00,0,0,0,11.367,0
2015-10-21 22:00,2015-10-21 23:00,0,0,0,11.296,0
2015-10-21 23:00,2015-10-22 00:00,0,0,0,11.337,0
2015-10-22 00:00,2015-10-22 01:00,0,0,0,11.307,0
2015-10-22 01:00,2015-10-22 02:00,0,0,0,11.196,0
2015-10-22 02:00,2015-10-22 03:00,0,0,0,11.053,0
2015-10-22 03:00,2015-10-22 04:00,0,0,0,10.908,0
2015-10-22 04:00,2015-10-22 05:00,0,0,0,10.953,0
2015-10-22 05:00,2015-10-22 06:00,0,0,0,11.108,0
2015-10-22 06:00,2015-10-22 07:00,0,0,0,10.713,0
2015-10-22 07:00,2015-10-22 08:00,0.006,0.002,0.014,10.058,0
2015-10-22 08:00,2015-10-22 09:00,0.033,0.001,0.048,10.436,0
2015-10-22 09:00,2015-10-22 10:00,0.057,0.001,0.076,11.545,0
2015-10-22 10:00,2015-10-22 11:00,0.118,0.011,0.133,12.785,0
2015-10-22 11:00,2015-10-22 12:00,0.117,0.004,0.140,13.585,0
2015-10-22 12:00,2015-10-22 13:00,0.083,0,0.107,14.021,0
2015-10-22 13:00,2015-10-22 14:00,0.080,0,0.103,14.171,0
2015-10-22 14:00,2015-10-22 15:00,0.079,0.004,0.098,13.943,0
2015-10-22 15:00,2015-10-22 16:00,0.108,0.038,0.095,13.257,0
2015-10-22 16:00,2015-10-22 17:00,0.046,0.021,0.043,11.085,0
2015-10-22 17:00,2015-10-22 18:00,0,0,0,8.223,0
2015-10-22 18:00,2015-10-22 19:00,0,0,0,7.373,0
2015-10-22 19:00,2015-10-22 20:00,0,0,0,6.695,0
2015-10-22 20:00,2015-10-22 21:00,0,0,0,6.095,0
2015-10-22 21:00,2015-10-22 22:00,0,0,0,5.625,0
2015-10-22 22:00,2015-10-22 23:00,0,0,0,5.407,0
2015-10-22 23:00,2015-10-23 00:00,0,0,0,5.404,0
2015-10-23 00:00,2015-10-23 01:00,0,0,0,5.351,0
2015-10-23 01:00,2015-10-23 02:00,0,0,0,4.983,0
2015-10-23 02:00,2015-10-23 03:00,0,0,0,4.358,0
2015-10-23 03:00,2015-10-23 04:00,0,0,0,4.077,0
2015-10-23 04:00,2015-10-23 05:00,0,0,0,4.499,0
2015-10-23 05:00,2015-10-23 06:00,0,0,0,5.331,0
2015-10-23 06:00,2015-10-23 07:00,0,0,0,6.272,0
2015-10-23 07:00,2015-10-23 08:00,0.005,0.001,0.013,7.220,0
2015-10-23 08:00,2015-10-23 09:00,0.044,0.006,0.056,8.929,0
2015-10-23 09:00,2015-10-23 10:00,0.086,0.008,0.101,10.050,0
2015-10-23 10:00,2015-10-23 11:00,0.110,0.005,0.129,11.122,0
2015-10-23 11:00,2015-10-23 12:00,0.082,0.002,0.103,11.954,0
2015-10-23 12:00,2015-10-23 13:00,0.104,0.002,0.127,12.020,0
2015-10-23 13:00,2015-10-23 14:00,0.091,0.002,0.111,11.761,0
2015-10-23 14:00,2015-10-23 15:00,0.043,0,0.061,11.428,0
2015-10-23 15:00,2015-10-23 16:00,0.035,0,0.052,11.076,0
2015-10-23 16:00,2015-10-23 17:00,0.012,0.004,0.021,10.516,0
2015-10-23 17:00,2015-10-23 18:00,0,0,0,9.958,0
2015-10-23 18:00,2015-10-23 19:00,0,0,0,9.610,0
2015-10-23 19:00,2015-10-23 20:00,0,0,0,9.372,0
2015-10-23 20:00,2015-10-23 21:00,0,0,0,9.085,0
2015-10-23 21:00,2015-10-23 22:00,0,0,0,9.011,0
2015-10-23 22:00,2015-10-23 23:00,0,0,0,8.929,0
2015-10-23 23:00,2015-10-24 00:00,0,0,0,8.772,0
2015-10-24 00:00,2015-10-24 01:00,0,0,0,8.611,0
2015-10-24 01:00,2015-10-24 02:00,0,0,0,8.608,0
2015-10-24 02:00,2015-10-24 03:00,0,0,0,8.865,0
2015-10-24 03:00,2015-10-24 04:00,0,0,0,9.312,0
2015-10-24 04:00,2015-10-24 05:00,0,0,0,9.716,0
2015-10-24 05:00,2015-10-24 06:00,0,0,0,9.984,0
2015-10-24 06:00,2015-10-24 07:00,0,0,0,10.148,0
2015-10-24 07:00,2015-10-24 08:00,0,0,0.005,10.263,0
2015-10-24 08:00,2015-10-24 09:00,0.011,0,0.023,10.671,0
2015-10-24 09:00,2015-10-24 10:00,0.049,0.002,0.066,11.443,0
2015-10-24 10:00,2015-10-24 11:00,0.043,0,0.062,12.079,0
2015-10-24 11:00,2015-10-24 12:00,0.048,0,0.067,12.284,0
2015-10-24 12:00,2015-10-24 13:00,0.031,0,0.048,12.370,0
2015-10-24 13:00,2015-10-24 14:00,0.022,0,0.037,12.124,0
2015-10-24 14:00,2015-10-24 15:00,0.032,0,0.049,11.376,0
2015-10-24 15:00,2015-10-24 16:00,0.012,0,0.024,10.277,0
2015-10-24 16:00,2015-10-24 17:00,0.009,0.002,0.017,8.788,0
2015-10-24 17:00,2015-10-24 18:00,0,0,0,6.441,0
2015-10-24 18:00,2015-10-24 19:00,0,0,0,5.641,0
2015-10-24 19:00,2015-10-24 20:00,0,0,0,5.145,0
2015-10-24 20:00,2015-10-24 21:00,0,0,0,4.568,0
2015-10-24 21:00,2015-10-24 22:00,0,0,0,4.128,0
2015-10-24 22:00,2015-10-24 23:00,0,0,0,3.939,0
2015-10-24 23:00,2015-10-25 00:00,0,0,0,3.445,0
2015-10-25 00:00,2015-10-25 01:00,0,0,0,3.053,0
2015-10-25 01:00,2015-10-25 01:00,0,0,0,2.682,0
2015-10-25 02:00,2015-10-25 02:00,0,0,0,2.400,0
2015-10-25 03:00,2015-10-25 03:00,0,0,0,2.044,0
2015-10-25 04:00,2015-10-25 04:00,0,0,0,1.810,0
2015-10-25 05:00,2015-10-25 05:00,0,0,0,1.846,0
2015-10-25 06:00,2015-10-25 06:00,0,0,0,2.570,0
2015-10-25 07:00,2015-10-25 07:00,0.010,0.010,0.012,3.261,0
2015-10-25 08:00,2015-10-25 08:00,0.126,0.082,0.066,5.306,0
2015-10-25 09:00,2015-10-25 09:00,0.291,0.216,0.108,7.241,0
2015-10-25 10:00,2015-10-25 10:00,0.430,0.348,0.136,9.051,0
2015-10-25 11:00,2015-10-25 11:00,0.527,0.461,0.144,10.488,0
2015-10-25 12:00,2015-10-25 12:00,0.367,0.227,0.189,11.115,0
2015-10-25 13:00,2015-10-25 13:00,0.335,0.204,0.176,11.317,0
2015-10-25 14:00,2015-10-25 14:00,0.291,0.181,0.149,11.491,0
2015-10-25 15:00,2015-10-25 15:00,0.147,0.073,0.100,11.034,0
2015-10-25 16:00,2015-10-25 16:00,0.026,0.009,0.032,8.333,0
2015-10-25 17:00,2015-10-25 17:00,0,0,0,5.861,0
2015-10-25 18:00,2015-10-25 18:00,0,0,0,5.713,0
2015-10-25 19:00,2015-10-25 19:00,0,0,0,5.877,0
2015-10-25 20:00,2015-10-25 20:00,0,0,0,5.715,0
2015-10-25 21:00,2015-10-25 21:00,0,0,0,5.219,0
2015-10-25 22:00,2015-10-25 22:00,0,0,0,4.651,0
2015-10-25 23:00,2015-10-25 23:00,0,0,0,4.154,0
2015-10-26 00:00,2015-10-26 00:00,0,0,0,3.902,0
2015-10-26 01:00,2015-10-26 01:00,0,0,0,4.453,0
2015-10-26 02:00,2015-10-26 02:00,0,0,0,5.394,0
2015-10-26 03:00,2015-10-26 03:00,0,0,0,6.403,0
2015-10-26 04:00,2015-10-26 04:00,0,0,0,7.326,0
2015-10-26 05:00,2015-10-26 05:00,0,0,0,7.668,0
2015-10-26 06:00,2015-10-26 06:00,0,0,0,7.676,0
2015-10-26 07:00,2015-10-26 07:00,0.013,0.014,0.011,7.581,0
2015-10-26 08:00,2015-10-26 08:00,0.147,0.111,0.061,8.652,0
2015-10-26 09:00,2015-10-26 09:00,0.128,0.050,0.104,10.511,0
2015-10-26 10:00,2015-10-26 10:00,0.089,0.005,0.107,12.473,0
2015-10-26 11:00,2015-10-26 11:00,0.054,0,0.074,14.015,0
2015-10-26 12:00,2015-10-26 12:00,0.149,0.028,0.150,15.138,0
2015-10-26 13:00,2015-10-26 13:00,0.223,0.081,0.179,15.740,0
2015-10-26 14:00,2015-10-26 14:00,0.279,0.184,0.139,15.675,0
2015-10-26 15:00,2015-10-26 15:00,0.202,0.143,0.093,14.892,0
2015-10-26 16:00,2015-10-26 16:00,0.047,0.029,0.037,13.166,0
2015-10-26 17:00,2015-10-26 17:00,0,0,0,11.296,0
2015-10-26 18:00,2015-10-26 18:00,0,0,0,10.622,0
2015-10-26 19:00,2015-10-26 19:00,0,0,0,10.277,0
2015-10-26 20:00,2015-10-26 20:00,0,0,0,9.985,0
2015-10-26 21:00,2015-10-26 21:00,0,0,0,9.887,0
2015-10-26 22:00,2015-10-26 22:00,0,0,0,9.852,0
2015-10-26 23:00,2015-10-26 23:00,0,0,0,9.846,0
2015-10-27 00:00,2015-10-27 00:00,0,0,0,9.827,0
2015-10-27 01:00,2015-10-27 01:00,0,0,0,9.751,0
2015-10-27 02:00,2015-10-27 02:00,0,0,0,9.622,0
2015-10-27 03:00,2015-10-27 03:00,0,0,0,9.464,0
2015-10-27 04:00,2015-10-27 04:00,0,0,0,9.336,0
2015-10-27 05:00,2015-10-27 05:00,0,0,0,9.218,0
2015-10-27 06:00,2015-10-27 06:00,0,0,0,9.117,0
2015-10-27 07:00,2015-10-27 07:00,0.005,0.005,0.009,9.193,0
2015-10-27 08:00,2015-10-27 08:00,0.050,0.016,0.052,9.959,0
2015-10-27 09:00,2015-10-27 09:00,0.033,0.001,0.049,11.435,0
2015-10-27 10:00,2015-10-27 10:00,0.035,0,0.052,12.703,0
2015-10-27 11:00,2015-10-27 11:00,0.108,0.012,0.121,14.063,0
2015-10-27 12:00,2015-10-27 12:00,0.088,0.013,0.100,15.248,0
2015-10-27 13:00,2015-10-27 13:00,0.088,0.003,0.109,15.888,0
2015-10-27 14:00,2015-10-27 14:00,0.038,0,0.057,15.850,0
2015-10-27 15:00,2015-10-27 15:00,0.038,0.005,0.052,15.271,0
2015-10-27 16:00,2015-10-27 16:00,0.006,0.001,0.015,14.065,0
2015-10-27 17:00,2015-10-27 17:00,0,0,0,12.832,0
2015-10-27 18:00,2015-10-27 18:00,0,0,0,12.353,0
2015-10-27 19:00,2015-10-27 19:00,0,0,0,11.729,0
2015-10-27 20:00,2015-10-27 20:00,0,0,0,10.871,0
2015-10-27 21:00,2015-10-27 21:00,0,0,0,9.917,0
2015-10-27 22:00,2015-10-27 22:00,0,0,0,9.214,0
2015-10-27 23:00,2015-10-27 23:00,0,0,0,8.898,0
2015-10-28 00:00,2015-10-28 00:00,0,0,0,9.168,0
2015-10-28 01:00,2015-10-28 01:00,0,0,0,9.838,0
2015-10-28 02:00,2015-10-28 02:00,0,0,0,9.886,0
2015-10-28 03:00,2015-10-28 03:00,0,0,0,9.536,0
2015-10-28 04:00,2015-10-28 04:00,0,0,0,9.167,0
2015-10-28 05:00,2015-10-28 05:00,0,0,0,8.886,0
2015-10-28 06:00,2015-10-28 06:00,0,0,0,8.639,0
