# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 51.897, -2.050 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""unknown"""," ""irradiance_diffuse"": ""unknown"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""51.89708930387609"""," ""lon"": ""-2.050085593066383"""," ""date_from"": ""2019-01-01"""," ""date_to"": ""2019-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
12/01/2019 20:00,12/01/2019 20:00,0,0,0,8.103,,,,,,,,,,,,,
12/01/2019 21:00,12/01/2019 21:00,0,0,0,8.093,,,,,,,,,,,,,
12/01/2019 22:00,12/01/2019 22:00,0,0,0,8.289,,,,,,,,,,,,,
12/01/2019 23:00,12/01/2019 23:00,0,0,0,8.449,,,,,,,,,,,,,
13/01/2019 00:00,13/01/2019 00:00,0,0,0,8.504,,,,,,,,,,,,,
13/01/2019 01:00,13/01/2019 01:00,0,0,0,8.496,,,,,,,,,,,,,
13/01/2019 02:00,13/01/2019 02:00,0,0,0,8.416,,,,,,,,,,,,,
13/01/2019 03:00,13/01/2019 03:00,0,0,0,8.315,,,,,,,,,,,,,
13/01/2019 04:00,13/01/2019 04:00,0,0,0,8.211,,,,,,,,,,,,,
13/01/2019 05:00,13/01/2019 05:00,0,0,0,8.121,,,,,,,,,,,,,
13/01/2019 06:00,13/01/2019 06:00,0,0,0,8.043,,,,,,,,,,,,,
13/01/2019 07:00,13/01/2019 07:00,0,0,0,7.945,,,,,,,,,,,,,
13/01/2019 08:00,13/01/2019 08:00,0.003,0.002,0.009,7.952,,,,,,,,,,,,,
13/01/2019 09:00,13/01/2019 09:00,0.038,0.01,0.045,8.244,,,,,,,,,,,,,
13/01/2019 10:00,13/01/2019 10:00,0.098,0.03,0.089,8.722,,,,,,,,,,,,,
13/01/2019 11:00,13/01/2019 11:00,0.156,0.062,0.12,9.301,,,,,,,,,,,,,
13/01/2019 12:00,13/01/2019 12:00,0.183,0.082,0.129,9.852,,,,,,,,,,,,,
13/01/2019 13:00,13/01/2019 13:00,0.095,0.025,0.092,9.904,,,,,,,,,,,,,
13/01/2019 14:00,13/01/2019 14:00,0.033,0.006,0.044,9.653,,,,,,,,,,,,,
13/01/2019 15:00,13/01/2019 15:00,0.007,0.002,0.015,9.434,,,,,,,,,,,,,
13/01/2019 16:00,13/01/2019 16:00,0,0,0,9.09,,,,,,,,,,,,,
13/01/2019 17:00,13/01/2019 17:00,0,0,0,8.46,,,,,,,,,,,,,
13/01/2019 18:00,13/01/2019 18:00,0,0,0,7.753,,,,,,,,,,,,,
13/01/2019 19:00,13/01/2019 19:00,0,0,0,7.044,,,,,,,,,,,,,
13/01/2019 20:00,13/01/2019 20:00,0,0,0,6.295,,,,,,,,,,,,,
13/01/2019 21:00,13/01/2019 21:00,0,0,0,5.662,,,,,,,,,,,,,
13/01/2019 22:00,13/01/2019 22:00,0,0,0,5.235,,,,,,,,,,,,,
13/01/2019 23:00,13/01/2019 23:00,0,0,0,4.906,,,,,,,,,,,,,
14/01/2019 00:00,14/01/2019 00:00,0,0,0,4.657,,,,,,,,,,,,,
14/01/2019 01:00,14/01/2019 01:00,0,0,0,4.528,,,,,,,,,,,,,
14/01/2019 02:00,14/01/2019 02:00,0,0,0,4.438,,,,,,,,,,,,,
14/01/2019 03:00,14/01/2019 03:00,0,0,0,4.392,,,,,,,,,,,,,
14/01/2019 04:00,14/01/2019 04:00,0,0,0,4.672,,,,,,,,,,,,,
14/01/2019 05:00,14/01/2019 05:00,0,0,0,4.965,,,,,,,,,,,,,
14/01/2019 06:00,14/01/2019 06:00,0,0,0,5.118,,,,,,,,,,,,,
14/01/2019 07:00,14/01/2019 07:00,0,0,0,5.13,,,,,,,,,,,,,
14/01/2019 08:00,14/01/2019 08:00,0.009,0.007,0.013,5.183,,,,,,,,,,,,,
14/01/2019 09:00,14/01/2019 09:00,0.065,0.027,0.057,5.852,,,,,,,,,,,,,
14/01/2019 10:00,14/01/2019 10:00,0.154,0.078,0.099,6.637,,,,,,,,,,,,,
14/01/2019 11:00,14/01/2019 11:00,0.264,0.174,0.12,7.402,,,,,,,,,,,,,
14/01/2019 12:00,14/01/2019 12:00,0.353,0.279,0.114,7.906,,,,,,,,,,,,,
14/01/2019 13:00,14/01/2019 13:00,0.292,0.22,0.106,7.978,,,,,,,,,,,,,
14/01/2019 14:00,14/01/2019 14:00,0.118,0.064,0.077,7.46,,,,,,,,,,,,,
14/01/2019 15:00,14/01/2019 15:00,0.029,0.016,0.028,6.006,,,,,,,,,,,,,
14/01/2019 16:00,14/01/2019 16:00,0,0,0,4.492,,,,,,,,,,,,,
14/01/2019 17:00,14/01/2019 17:00,0,0,0,3.94,,,,,,,,,,,,,
14/01/2019 18:00,14/01/2019 18:00,0,0,0,3.246,,,,,,,,,,,,,
14/01/2019 19:00,14/01/2019 19:00,0,0,0,2.581,,,,,,,,,,,,,
14/01/2019 20:00,14/01/2019 20:00,0,0,0,2.112,,,,,,,,,,,,,
14/01/2019 21:00,14/01/2019 21:00,0,0,0,1.827,,,,,,,,,,,,,
14/01/2019 22:00,14/01/2019 22:00,0,0,0,2.152,,,,,,,,,,,,,
14/01/2019 23:00,14/01/2019 23:00,0,0,0,2.781,,,,,,,,,,,,,
15/01/2019 00:00,15/01/2019 00:00,0,0,0,3.229,,,,,,,,,,,,,
15/01/2019 01:00,15/01/2019 01:00,0,0,0,3.523,,,,,,,,,,,,,
15/01/2019 02:00,15/01/2019 02:00,0,0,0,3.721,,,,,,,,,,,,,
15/01/2019 03:00,15/01/2019 03:00,0,0,0,4.025,,,,,,,,,,,,,
15/01/2019 04:00,15/01/2019 04:00,0,0,0,4.398,,,,,,,,,,,,,
15/01/2019 05:00,15/01/2019 05:00,0,0,0,4.911,,,,,,,,,,,,,
15/01/2019 06:00,15/01/2019 06:00,0,0,0,5.491,,,,,,,,,,,,,
15/01/2019 07:00,15/01/2019 07:00,0,0,0,5.869,,,,,,,,,,,,,
15/01/2019 08:00,15/01/2019 08:00,0.002,0.002,0.008,6.144,,,,,,,,,,,,,
15/01/2019 09:00,15/01/2019 09:00,0.037,0.008,0.045,6.71,,,,,,,,,,,,,
15/01/2019 10:00,15/01/2019 10:00,0.083,0.02,0.084,7.362,,,,,,,,,,,,,
15/01/2019 11:00,15/01/2019 11:00,0.115,0.03,0.107,7.953,,,,,,,,,,,,,
15/01/2019 12:00,15/01/2019 12:00,0.124,0.034,0.113,8.313,,,,,,,,,,,,,
15/01/2019 13:00,15/01/2019 13:00,0.093,0.022,0.092,8.419,,,,,,,,,,,,,
15/01/2019 14:00,15/01/2019 14:00,0.055,0.012,0.061,8.289,,,,,,,,,,,,,
15/01/2019 15:00,15/01/2019 15:00,0.007,0.002,0.015,7.873,,,,,,,,,,,,,
15/01/2019 16:00,15/01/2019 16:00,0,0,0,7.575,,,,,,,,,,,,,
15/01/2019 17:00,15/01/2019 17:00,0,0,0,7.384,,,,,,,,,,,,,
15/01/2019 18:00,15/01/2019 18:00,0,0,0,7.166,,,,,,,,,,,,,
15/01/2019 19:00,15/01/2019 19:00,0,0,0,7.052,,,,,,,,,,,,,
15/01/2019 20:00,15/01/2019 20:00,0,0,0,7.009,,,,,,,,,,,,,
15/01/2019 21:00,15/01/2019 21:00,0,0,0,6.883,,,,,,,,,,,,,
15/01/2019 22:00,15/01/2019 22:00,0,0,0,6.771,,,,,,,,,,,,,
15/01/2019 23:00,15/01/2019 23:00,0,0,0,6.715,,,,,,,,,,,,,
16/01/2019 00:00,16/01/2019 00:00,0,0,0,6.92,,,,,,,,,,,,,
16/01/2019 01:00,16/01/2019 01:00,0,0,0,7.004,,,,,,,,,,,,,
16/01/2019 02:00,16/01/2019 02:00,0,0,0,7.074,,,,,,,,,,,,,
16/01/2019 03:00,16/01/2019 03:00,0,0,0,7.137,,,,,,,,,,,,,
16/01/2019 04:00,16/01/2019 04:00,0,0,0,7.276,,,,,,,,,,,,,
16/01/2019 05:00,16/01/2019 05:00,0,0,0,7.342,,,,,,,,,,,,,
16/01/2019 06:00,16/01/2019 06:00,0,0,0,7.308,,,,,,,,,,,,,
16/01/2019 07:00,16/01/2019 07:00,0,0,0,7.286,,,,,,,,,,,,,
16/01/2019 08:00,16/01/2019 08:00,0.003,0.002,0.009,7.462,,,,,,,,,,,,,
16/01/2019 09:00,16/01/2019 09:00,0.037,0.009,0.046,7.861,,,,,,,,,,,,,
16/01/2019 10:00,16/01/2019 10:00,0.077,0.018,0.08,8.412,,,,,,,,,,,,,
16/01/2019 11:00,16/01/2019 11:00,0.136,0.043,0.117,8.855,,,,,,,,,,,,,
16/01/2019 12:00,16/01/2019 12:00,0.116,0.03,0.109,8.492,,,,,,,,,,,,,
16/01/2019 13:00,16/01/2019 13:00,0.085,0.019,0.087,7.427,,,,,,,,,,,,,
16/01/2019 14:00,16/01/2019 14:00,0.074,0.023,0.071,6.374,,,,,,,,,,,,,
16/01/2019 15:00,16/01/2019 15:00,0.022,0.009,0.027,5.342,,,,,,,,,,,,,
16/01/2019 16:00,16/01/2019 16:00,0,0,0.001,3.681,,,,,,,,,,,,,
16/01/2019 17:00,16/01/2019 17:00,0,0,0,2.771,,,,,,,,,,,,,
16/01/2019 18:00,16/01/2019 18:00,0,0,0,2.438,,,,,,,,,,,,,
16/01/2019 19:00,16/01/2019 19:00,0,0,0,2.742,,,,,,,,,,,,,
16/01/2019 20:00,16/01/2019 20:00,0,0,0,2.971,,,,,,,,,,,,,
16/01/2019 21:00,16/01/2019 21:00,0,0,0,3.134,,,,,,,,,,,,,
16/01/2019 22:00,16/01/2019 22:00,0,0,0,3.201,,,,,,,,,,,,,
16/01/2019 23:00,16/01/2019 23:00,0,0,0,3.317,,,,,,,,,,,,,
17/01/2019 00:00,17/01/2019 00:00,0,0,0,3.325,,,,,,,,,,,,,
17/01/2019 01:00,17/01/2019 01:00,0,0,0,3.101,,,,,,,,,,,,,
17/01/2019 02:00,17/01/2019 02:00,0,0,0,2.518,,,,,,,,,,,,,
17/01/2019 03:00,17/01/2019 03:00,0,0,0,1.986,,,,,,,,,,,,,
17/01/2019 04:00,17/01/2019 04:00,0,0,0,1.867,,,,,,,,,,,,,
17/01/2019 05:00,17/01/2019 05:00,0,0,0,1.951,,,,,,,,,,,,,
17/01/2019 06:00,17/01/2019 06:00,0,0,0,1.359,,,,,,,,,,,,,
17/01/2019 07:00,17/01/2019 07:00,0,0,0,-0.021,,,,,,,,,,,,,
17/01/2019 08:00,17/01/2019 08:00,0.101,0.098,0.021,-0.739,,,,,,,,,,,,,
17/01/2019 09:00,17/01/2019 09:00,0.333,0.305,0.053,0.148,,,,,,,,,,,,,
17/01/2019 10:00,17/01/2019 10:00,0.489,0.47,0.063,1.626,,,,,,,,,,,,,
17/01/2019 11:00,17/01/2019 11:00,0.557,0.55,0.069,3.129,,,,,,,,,,,,,
17/01/2019 12:00,17/01/2019 12:00,0.556,0.549,0.071,3.923,,,,,,,,,,,,,
17/01/2019 13:00,17/01/2019 13:00,0.491,0.476,0.067,4.12,,,,,,,,,,,,,
17/01/2019 14:00,17/01/2019 14:00,0.344,0.318,0.059,3.786,,,,,,,,,,,,,
17/01/2019 15:00,17/01/2019 15:00,0.124,0.109,0.035,2.027,,,,,,,,,,,,,
17/01/2019 16:00,17/01/2019 16:00,0,0.001,0.001,-0.41,,,,,,,,,,,,,
17/01/2019 17:00,17/01/2019 17:00,0,0,0,-0.715,,,,,,,,,,,,,
17/01/2019 18:00,17/01/2019 18:00,0,0,0,-1.154,,,,,,,,,,,,,
17/01/2019 19:00,17/01/2019 19:00,0,0,0,-1.241,,,,,,,,,,,,,
17/01/2019 20:00,17/01/2019 20:00,0,0,0,-0.681,,,,,,,,,,,,,
17/01/2019 21:00,17/01/2019 21:00,0,0,0,-0.231,,,,,,,,,,,,,
17/01/2019 22:00,17/01/2019 22:00,0,0,0,0.093,,,,,,,,,,,,,
17/01/2019 23:00,17/01/2019 23:00,0,0,0,0.047,,,,,,,,,,,,,
18/01/2019 00:00,18/01/2019 00:00,0,0,0,-0.707,,,,,,,,,,,,,
18/01/2019 01:00,18/01/2019 01:00,0,0,0,-1.486,,,,,,,,,,,,,
18/01/2019 02:00,18/01/2019 02:00,0,0,0,-1.598,,,,,,,,,,,,,
18/01/2019 03:00,18/01/2019 03:00,0,0,0,-1.36,,,,,,,,,,,,,
18/01/2019 04:00,18/01/2019 04:00,0,0,0,-1.121,,,,,,,,,,,,,
18/01/2019 05:00,18/01/2019 05:00,0,0,0,-0.942,,,,,,,,,,,,,
18/01/2019 06:00,18/01/2019 06:00,0,0,0,-0.749,,,,,,,,,,,,,
18/01/2019 07:00,18/01/2019 07:00,0,0,0,-0.504,,,,,,,,,,,,,
18/01/2019 08:00,18/01/2019 08:00,0.002,0.001,0.008,-0.056,,,,,,,,,,,,,
18/01/2019 09:00,18/01/2019 09:00,0.02,0.002,0.03,0.758,,,,,,,,,,,,,
18/01/2019 10:00,18/01/2019 10:00,0.045,0.005,0.057,1.643,,,,,,,,,,,,,
18/01/2019 11:00,18/01/2019 11:00,0.067,0.008,0.077,2.36,,,,,,,,,,,,,
18/01/2019 12:00,18/01/2019 12:00,0.075,0.009,0.084,2.801,,,,,,,,,,,,,
18/01/2019 13:00,18/01/2019 13:00,0.073,0.011,0.081,2.959,,,,,,,,,,,,,
18/01/2019 14:00,18/01/2019 14:00,0.051,0.009,0.059,2.933,,,,,,,,,,,,,
18/01/2019 15:00,18/01/2019 15:00,0.019,0.005,0.027,2.697,,,,,,,,,,,,,
18/01/2019 16:00,18/01/2019 16:00,0,0,0.001,2.369,,,,,,,,,,,,,
18/01/2019 17:00,18/01/2019 17:00,0,0,0,2.133,,,,,,,,,,,,,
18/01/2019 18:00,18/01/2019 18:00,0,0,0,1.885,,,,,,,,,,,,,
18/01/2019 19:00,18/01/2019 19:00,0,0,0,1.614,,,,,,,,,,,,,
18/01/2019 20:00,18/01/2019 20:00,0,0,0,1.268,,,,,,,,,,,,,
18/01/2019 21:00,18/01/2019 21:00,0,0,0,0.892,,,,,,,,,,,,,
18/01/2019 22:00,18/01/2019 22:00,0,0,0,0.829,,,,,,,,,,,,,
18/01/2019 23:00,18/01/2019 23:00,0,0,0,0.874,,,,,,,,,,,,,
19/01/2019 00:00,19/01/2019 00:00,0,0,0,1.081,,,,,,,,,,,,,
19/01/2019 01:00,19/01/2019 01:00,0,0,0,1.508,,,,,,,,,,,,,
19/01/2019 02:00,19/01/2019 02:00,0,0,0,1.882,,,,,,,,,,,,,
19/01/2019 03:00,19/01/2019 03:00,0,0,0,2.267,,,,,,,,,,,,,
19/01/2019 04:00,19/01/2019 04:00,0,0,0,2.648,,,,,,,,,,,,,
19/01/2019 05:00,19/01/2019 05:00,0,0,0,3.021,,,,,,,,,,,,,
19/01/2019 06:00,19/01/2019 06:00,0,0,0,3.274,,,,,,,,,,,,,
19/01/2019 07:00,19/01/2019 07:00,0,0,0,3.463,,,,,,,,,,,,,
19/01/2019 08:00,19/01/2019 08:00,0,0,0.005,3.634,,,,,,,,,,,,,
19/01/2019 09:00,19/01/2019 09:00,0.012,0.001,0.022,3.882,,,,,,,,,,,,,
19/01/2019 10:00,19/01/2019 10:00,0.035,0.003,0.048,4.211,,,,,,,,,,,,,
19/01/2019 11:00,19/01/2019 11:00,0.055,0.005,0.068,4.592,,,,,,,,,,,,,
19/01/2019 12:00,19/01/2019 12:00,0.068,0.007,0.08,4.88,,,,,,,,,,,,,
19/01/2019 13:00,19/01/2019 13:00,0.056,0.006,0.068,4.939,,,,,,,,,,,,,
19/01/2019 14:00,19/01/2019 14:00,0.028,0.003,0.041,4.735,,,,,,,,,,,,,
19/01/2019 15:00,19/01/2019 15:00,0.005,0.001,0.014,4.355,,,,,,,,,,,,,
19/01/2019 16:00,19/01/2019 16:00,0,0,0,3.867,,,,,,,,,,,,,
19/01/2019 17:00,19/01/2019 17:00,0,0,0,3.519,,,,,,,,,,,,,
19/01/2019 18:00,19/01/2019 18:00,0,0,0,3.159,,,,,,,,,,,,,
19/01/2019 19:00,19/01/2019 19:00,0,0,0,2.795,,,,,,,,,,,,,
19/01/2019 20:00,19/01/2019 20:00,0,0,0,2.345,,,,,,,,,,,,,
19/01/2019 21:00,19/01/2019 21:00,0,0,0,1.86,,,,,,,,,,,,,
19/01/2019 22:00,19/01/2019 22:00,0,0,0,1.4,,,,,,,,,,,,,
19/01/2019 23:00,19/01/2019 23:00,0,0,0,0.894,,,,,,,,,,,,,
20/01/2019 00:00,20/01/2019 00:00,0,0,0,0.491,,,,,,,,,,,,,
20/01/2019 01:00,20/01/2019 01:00,0,0,0,0.22,,,,,,,,,,,,,
20/01/2019 02:00,20/01/2019 02:00,0,0,0,0.015,,,,,,,,,,,,,
20/01/2019 03:00,20/01/2019 03:00,0,0,0,-0.101,,,,,,,,,,,,,
20/01/2019 04:00,20/01/2019 04:00,0,0,0,-0.24,,,,,,,,,,,,,
20/01/2019 05:00,20/01/2019 05:00,0,0,0,-0.439,,,,,,,,,,,,,
20/01/2019 06:00,20/01/2019 06:00,0,0,0,-0.698,,,,,,,,,,,,,
20/01/2019 07:00,20/01/2019 07:00,0,0,0,-0.912,,,,,,,,,,,,,
20/01/2019 08:00,20/01/2019 08:00,0.034,0.026,0.023,-0.47,,,,,,,,,,,,,
20/01/2019 09:00,20/01/2019 09:00,0.144,0.088,0.075,0.739,,,,,,,,,,,,,
20/01/2019 10:00,20/01/2019 10:00,0.251,0.164,0.11,1.867,,,,,,,,,,,,,
20/01/2019 11:00,20/01/2019 11:00,0.307,0.208,0.127,3.396,,,,,,,,,,,,,
20/01/2019 12:00,20/01/2019 12:00,0.27,0.166,0.132,4.195,,,,,,,,,,,,,
20/01/2019 13:00,20/01/2019 13:00,0.215,0.121,0.118,4.519,,,,,,,,,,,,,
20/01/2019 14:00,20/01/2019 14:00,0.128,0.064,0.085,4.449,,,,,,,,,,,,,
20/01/2019 15:00,20/01/2019 15:00,0.038,0.018,0.036,3.261,,,,,,,,,,,,,
20/01/2019 16:00,20/01/2019 16:00,0,0,0.001,1.687,,,,,,,,,,,,,
20/01/2019 17:00,20/01/2019 17:00,0,0,0,1.373,,,,,,,,,,,,,
20/01/2019 18:00,20/01/2019 18:00,0,0,0,1.279,,,,,,,,,,,,,
20/01/2019 19:00,20/01/2019 19:00,0,0,0,1.196,,,,,,,,,,,,,
20/01/2019 20:00,20/01/2019 20:00,0,0,0,1.022,,,,,,,,,,,,,
20/01/2019 21:00,20/01/2019 21:00,0,0,0,0.803,,,,,,,,,,,,,
20/01/2019 22:00,20/01/2019 22:00,0,0,0,0.632,,,,,,,,,,,,,
20/01/2019 23:00,20/01/2019 23:00,0,0,0,0.564,,,,,,,,,,,,,
21/01/2019 00:00,21/01/2019 00:00,0,0,0,0.476,,,,,,,,,,,,,
21/01/2019 01:00,21/01/2019 01:00,0,0,0,0.538,,,,,,,,,,,,,
21/01/2019 02:00,21/01/2019 02:00,0,0,0,0.655,,,,,,,,,,,,,
21/01/2019 03:00,21/01/2019 03:00,0,0,0,0.866,,,,,,,,,,,,,
21/01/2019 04:00,21/01/2019 04:00,0,0,0,1.125,,,,,,,,,,,,,
21/01/2019 05:00,21/01/2019 05:00,0,0,0,1.263,,,,,,,,,,,,,
21/01/2019 06:00,21/01/2019 06:00,0,0,0,1.13,,,,,,,,,,,,,
21/01/2019 07:00,21/01/2019 07:00,0,0,0,0.991,,,,,,,,,,,,,
21/01/2019 08:00,21/01/2019 08:00,0.006,0.002,0.013,1.142,,,,,,,,,,,,,
21/01/2019 09:00,21/01/2019 09:00,0.035,0.006,0.045,1.683,,,,,,,,,,,,,
21/01/2019 10:00,21/01/2019 10:00,0.071,0.011,0.078,2.203,,,,,,,,,,,,,
21/01/2019 11:00,21/01/2019 11:00,0.084,0.012,0.09,2.817,,,,,,,,,,,,,
21/01/2019 12:00,21/01/2019 12:00,0.096,0.015,0.1,3.403,,,,,,,,,,,,,
21/01/2019 13:00,21/01/2019 13:00,0.088,0.016,0.092,3.786,,,,,,,,,,,,,
21/01/2019 14:00,21/01/2019 14:00,0.067,0.014,0.071,3.89,,,,,,,,,,,,,
21/01/2019 15:00,21/01/2019 15:00,0.014,0.003,0.024,3.5,,,,,,,,,,,,,
21/01/2019 16:00,21/01/2019 16:00,0,0,0.001,3.175,,,,,,,,,,,,,
21/01/2019 17:00,21/01/2019 17:00,0,0,0,3.148,,,,,,,,,,,,,
21/01/2019 18:00,21/01/2019 18:00,0,0,0,3.206,,,,,,,,,,,,,
21/01/2019 19:00,21/01/2019 19:00,0,0,0,3.348,,,,,,,,,,,,,
21/01/2019 20:00,21/01/2019 20:00,0,0,0,3.521,,,,,,,,,,,,,
21/01/2019 21:00,21/01/2019 21:00,0,0,0,3.694,,,,,,,,,,,,,
21/01/2019 22:00,21/01/2019 22:00,0,0,0,3.963,,,,,,,,,,,,,
21/01/2019 23:00,21/01/2019 23:00,0,0,0,4.182,,,,,,,,,,,,,
22/01/2019 00:00,22/01/2019 00:00,0,0,0,3.986,,,,,,,,,,,,,
22/01/2019 01:00,22/01/2019 01:00,0,0,0,2.876,,,,,,,,,,,,,
22/01/2019 02:00,22/01/2019 02:00,0,0,0,1.241,,,,,,,,,,,,,
22/01/2019 03:00,22/01/2019 03:00,0,0,0,0.729,,,,,,,,,,,,,
22/01/2019 04:00,22/01/2019 04:00,0,0,0,0.816,,,,,,,,,,,,,
22/01/2019 05:00,22/01/2019 05:00,0,0,0,0.734,,,,,,,,,,,,,
22/01/2019 06:00,22/01/2019 06:00,0,0,0,0.346,,,,,,,,,,,,,
22/01/2019 07:00,22/01/2019 07:00,0,0,0,-0.199,,,,,,,,,,,,,
22/01/2019 08:00,22/01/2019 08:00,0.04,0.028,0.028,-0.054,,,,,,,,,,,,,
22/01/2019 09:00,22/01/2019 09:00,0.096,0.04,0.075,1.356,,,,,,,,,,,,,
22/01/2019 10:00,22/01/2019 10:00,0.158,0.062,0.116,2.427,,,,,,,,,,,,,
22/01/2019 11:00,22/01/2019 11:00,0.103,0.019,0.103,3.003,,,,,,,,,,,,,
22/01/2019 12:00,22/01/2019 12:00,0.044,0.004,0.057,2.868,,,,,,,,,,,,,
22/01/2019 13:00,22/01/2019 13:00,0.036,0.003,0.049,2.794,,,,,,,,,,,,,
22/01/2019 14:00,22/01/2019 14:00,0.036,0.004,0.047,2.95,,,,,,,,,,,,,
22/01/2019 15:00,22/01/2019 15:00,0.021,0.005,0.029,2.649,,,,,,,,,,,,,
22/01/2019 16:00,22/01/2019 16:00,0,0,0.002,1.357,,,,,,,,,,,,,
22/01/2019 17:00,22/01/2019 17:00,0,0,0,0.294,,,,,,,,,,,,,
22/01/2019 18:00,22/01/2019 18:00,0,0,0,-0.284,,,,,,,,,,,,,
22/01/2019 19:00,22/01/2019 19:00,0,0,0,-0.42,,,,,,,,,,,,,
22/01/2019 20:00,22/01/2019 20:00,0,0,0,-0.532,,,,,,,,,,,,,
22/01/2019 21:00,22/01/2019 21:00,0,0,0,-0.441,,,,,,,,,,,,,
22/01/2019 22:00,22/01/2019 22:00,0,0,0,-0.499,,,,,,,,,,,,,
22/01/2019 23:00,22/01/2019 23:00,0,0,0,-0.634,,,,,,,,,,,,,
23/01/2019 00:00,23/01/2019 00:00,0,0,0,-0.658,,,,,,,,,,,,,
23/01/2019 01:00,23/01/2019 01:00,0,0,0,-0.644,,,,,,,,,,,,,
23/01/2019 02:00,23/01/2019 02:00,0,0,0,-0.68,,,,,,,,,,,,,
23/01/2019 03:00,23/01/2019 03:00,0,0,0,-0.89,,,,,,,,,,,,,
23/01/2019 04:00,23/01/2019 04:00,0,0,0,-1.15,,,,,,,,,,,,,
23/01/2019 05:00,23/01/2019 05:00,0,0,0,-1.415,,,,,,,,,,,,,
23/01/2019 06:00,23/01/2019 06:00,0,0,0,-1.611,,,,,,,,,,,,,
23/01/2019 07:00,23/01/2019 07:00,0,0,0,-1.821,,,,,,,,,,,,,
23/01/2019 08:00,23/01/2019 08:00,0.043,0.033,0.026,-1.515,,,,,,,,,,,,,
23/01/2019 09:00,23/01/2019 09:00,0.165,0.108,0.076,-0.554,,,,,,,,,,,,,
23/01/2019 10:00,23/01/2019 10:00,0.397,0.338,0.092,0.921,,,,,,,,,,,,,
23/01/2019 11:00,23/01/2019 11:00,0.553,0.528,0.082,2.215,,,,,,,,,,,,,
23/01/2019 12:00,23/01/2019 12:00,0.533,0.501,0.088,3.032,,,,,,,,,,,,,
23/01/2019 13:00,23/01/2019 13:00,0.372,0.305,0.101,3.29,,,,,,,,,,,,,
23/01/2019 14:00,23/01/2019 14:00,0.244,0.185,0.084,3.089,,,,,,,,,,,,,
23/01/2019 15:00,23/01/2019 15:00,0.111,0.085,0.046,1.411,,,,,,,,,,,,,
23/01/2019 16:00,23/01/2019 16:00,0,0.002,0.003,-0.951,,,,,,,,,,,,,
23/01/2019 17:00,23/01/2019 17:00,0,0,0,-1.341,,,,,,,,,,,,,
23/01/2019 18:00,23/01/2019 18:00,0,0,0,-1.325,,,,,,,,,,,,,
23/01/2019 19:00,23/01/2019 19:00,0,0,0,-1.056,,,,,,,,,,,,,
23/01/2019 20:00,23/01/2019 20:00,0,0,0,-0.804,,,,,,,,,,,,,
23/01/2019 21:00,23/01/2019 21:00,0,0,0,-0.735,,,,,,,,,,,,,
23/01/2019 22:00,23/01/2019 22:00,0,0,0,-0.536,,,,,,,,,,,,,
23/01/2019 23:00,23/01/2019 23:00,0,0,0,-0.393,,,,,,,,,,,,,
24/01/2019 00:00,24/01/2019 00:00,0,0,0,-0.463,,,,,,,,,,,,,
24/01/2019 01:00,24/01/2019 01:00,0,0,0,-0.729,,,,,,,,,,,,,
24/01/2019 02:00,24/01/2019 02:00,0,0,0,-0.929,,,,,,,,,,,,,
24/01/2019 03:00,24/01/2019 03:00,0,0,0,-0.795,,,,,,,,,,,,,
24/01/2019 04:00,24/01/2019 04:00,0,0,0,-0.486,,,,,,,,,,,,,
24/01/2019 05:00,24/01/2019 05:00,0,0,0,-0.341,,,,,,,,,,,,,
24/01/2019 06:00,24/01/2019 06:00,0,0,0,-0.117,,,,,,,,,,,,,
24/01/2019 07:00,24/01/2019 07:00,0,0,0,0.11,,,,,,,,,,,,,
24/01/2019 08:00,24/01/2019 08:00,0.004,0.001,0.011,0.575,,,,,,,,,,,,,
24/01/2019 09:00,24/01/2019 09:00,0.028,0.003,0.039,1.443,,,,,,,,,,,,,
24/01/2019 10:00,24/01/2019 10:00,0.046,0.004,0.058,2.129,,,,,,,,,,,,,
24/01/2019 11:00,24/01/2019 11:00,0.062,0.006,0.074,2.788,,,,,,,,,,,,,
24/01/2019 12:00,24/01/2019 12:00,0.078,0.009,0.088,3.422,,,,,,,,,,,,,
24/01/2019 13:00,24/01/2019 13:00,0.09,0.015,0.095,4.056,,,,,,,,,,,,,
24/01/2019 14:00,24/01/2019 14:00,0.068,0.013,0.073,4.289,,,,,,,,,,,,,
24/01/2019 15:00,24/01/2019 15:00,0.023,0.005,0.032,3.531,,,,,,,,,,,,,
